	season	episode_number	title	airdate	rating	total_votes	desc	id	show_title
5976	1	21	Love Is Blind: Sahil and Monisha's Story - Part 2	28 Mar. 2005	8.8	77	Maya narrates the love story of Sahil and Monisha to Dushyant.	tt1518542	Sarabhai V/S Sarabhai
5977	1	22	Sahil's Personal Diary	4 Apr. 2005	7.9	63	Maya and Monisha discover Sahil's personal diary which reveals that he had an affair.	tt1518542	Sarabhai V/S Sarabhai
5978	1	23	Seance To Connect With Baa	11 Apr. 2005	9.0	84	The lease for the Sarabhai residence expires. Since Ba was the only one to know where the lease papers were, the family decides to call Ba's spirit.	tt1518542	Sarabhai V/S Sarabhai
5979	1	24	Baa Possesses Monisha	18 Apr. 2005	9.0	83	Maya and Sahil discover something fishy about Ba.	tt1518542	Sarabhai V/S Sarabhai
5980	1	25	Khichdi With Sarabhais: Part 1	25 Apr. 2005	8.0	78	After Rosesh publishes his book, Maya decides to encourage him by fake praises.	tt1518542	Sarabhai V/S Sarabhai
5981	1	26	Khichdi With Sarabhais: Part 2	2 May 2005	8.9	81	Maya and Indravadhan land in trouble when they have to take care Dipender, their friend's pet dog.	tt1518542	Sarabhai V/S Sarabhai
5982	1	27	Bury the Hatchet	9 May 2005	8.2	64	Indravadhan and Rosesh decide to become friends. Similarly, Maya and Monisha decide to stay under one roof.	tt1518542	Sarabhai V/S Sarabhai
5983	1	28	Sunehri	16 May 2005	7.8	71	The Sarabhais hire a maid, Sunehri, who isn't as innocent as she appears to be. She robs them.	tt1518542	Sarabhai V/S Sarabhai
5984	1	29	Dushyant And His Unhelpfulness	23 May 2005	9.5	155	Monisha damages Maya's phone but her plan to get Dushyant to repair it is met with resistance. Everyone recalls Dushyant causing a blackout. Inadvertently, Indu reveals to Dushyant that Maya's phone is not working.	tt1518542	Sarabhai V/S Sarabhai
5985	1	30	Sahil and Monisha Fight	30 May 2005	7.8	60	Sahil and Monisha have a fight because of Sahil's crazy patient, Neelima.	tt1518542	Sarabhai V/S Sarabhai
5986	1	31	Radhabai and Vitthal Leave	6 Jun. 2005	7.8	69	Maya fires her servants due to their negligence.	tt1518542	Sarabhai V/S Sarabhai
5987	1	32	Sudhanshu Paints Maya: Part 1	13 Jun. 2005	7.8	65	Maya falls in love with Sudhanshu, an artist who agrees to paint her potrait.	tt1518542	Sarabhai V/S Sarabhai
5988	1	33	Maya Falls in Love: Part 2	20 Jun. 2005	7.9	72	Maya considers moving in with Sudhanshu.	tt1518542	Sarabhai V/S Sarabhai
5989	1	34	Men Are Rational Fools: Maya's Bet with Indu	27 Jun. 2005	8.2	63	Maya tries to prove to Monisha that men are rational thinkers.	tt1518542	Sarabhai V/S Sarabhai
5990	1	35	Daughter-in-law Day	4 Jul. 2005	8.2	62	Monisha prepares a speech for Maya on the occasion of daughter-in-law day.	tt1518542	Sarabhai V/S Sarabhai
5991	1	36	Maya's Nightmare	11 Jul. 2005	9.0	78	Sahil has got a big offer in Delhi. Sahil living far away from her and closer to Monisha's family upsets Maya and she goes to the extent of faking cancer to make sure he cancels the trip.	tt1518542	Sarabhai V/S Sarabhai
5992	1	37	Sibling Rivalry	18 Jul. 2005	8.4	68	Rosesh makes it through a movie audition while Sahil's work is appreciated among his peers. When the family ignores Sahil's achievement, he lists out the dangers of being in the movie business.	tt1518542	Sarabhai V/S Sarabhai
5993	1	38	Monisha's Worries	25 Jul. 2005	8.2	57	Monisha bemoans the lack of romance in her life and soon, the whole family finds out about this. Dushyant and Maya step in to try and resolve Sahil's problem.	tt1518542	Sarabhai V/S Sarabhai
5994	1	39	Indravadan Hypnotised: Part 1	1 Aug. 2005	9.1	85	A hyponitist, Siddharth Anirudh Prasad, gets insulted by Indravdhan at a party.	tt1518542	Sarabhai V/S Sarabhai
5995	1	40	Indravadan Hypnotised: Part 2	8 Aug. 2005	9.2	94	Maya and Sahil try to stop a sari-clad Indravadan, who thinks he is Maya, from going out. Maya speaks to Siddharth to get Indravadan out of the hypnotised state.	tt1518542	Sarabhai V/S Sarabhai
5996	1	41	Maya's Antakshari	15 Aug. 2005	8.0	63	Maya and Monisha challenge each other in a game of Antakshari.	tt1518542	Sarabhai V/S Sarabhai
5997	1	42	Baldev-Sarupa's Marital Problems	29 Aug. 2005	7.5	67	Rosesh decides to quit poetry but at the same time, Baldev and Sarupa come to the Sarabhais regarding their marital problems.	tt1518542	Sarabhai V/S Sarabhai
5998	1	43	Rosesh Kidnapped	5 Sep. 2005	9.1	84	Rosesh is kidnapped for ransom and Indravardhan decides to bargain. When Rosesh finds out, he refuses to come home.	tt1518542	Sarabhai V/S Sarabhai
5999	1	44	Monisha Becomes a Millionaire	12 Sep. 2005	8.5	68	Monisha's millionaire uncle names all of his property to Monisha.	tt1518542	Sarabhai V/S Sarabhai
6000	1	45	Indravadan's Play	19 Sep. 2005	8.7	67	Indravadhan decides to do something constructive and hence, ends up writing a play.	tt1518542	Sarabhai V/S Sarabhai
6001	1	46	Indravadan's Birthday Wish	26 Sep. 2005	8.0	62	Indravadhan wants freedom as a birthday gift. But things end in disaster.	tt1518542	Sarabhai V/S Sarabhai
6002	1	47	Sharman Kapadia's Trouble	3 Oct. 2005	7.8	62	Sharman, a relative of the Sarabhais, falls in trouble after accidentally killing his colleague.	tt1518542	Sarabhai V/S Sarabhai
6003	1	48	Truth Day: Rosesh's Confession	10 Oct. 2005	8.8	69	Maya realizes that Rosesh is married to a middle-class girl and has a child.	tt1518542	Sarabhai V/S Sarabhai
6004	1	49	Maya and Indravadan's Love Story	17 Oct. 2005	7.9	59	It is nostalgia time for Indravadan and Maya as someone is writing a book on their marriage. Maya recounts how she loved Indravadan's poems and how these two got married.	tt1518542	Sarabhai V/S Sarabhai
6005	1	50	Monisha's New Pet	24 Oct. 2005	7.9	58	Rosesh writes an ode to Monisha's pet goldfish, which she has named after Maya. When both the mother and the wife stand in the society elections, Sahil is left dangling between them.	tt1518542	Sarabhai V/S Sarabhai
6006	1	51	Rosesh's Heartbreaking Discovery	31 Oct. 2005	8.0	56	Rosesh comes upon a letter written by Maya for Indu, talking about her disinterest in having a third child. Saddened by the feeling that he was unwanted, Rosesh puts himself up for adoption.	tt1518542	Sarabhai V/S Sarabhai
6007	1	52	Monisha's Date With Patang Kumar	7 Nov. 2005	7.9	55	Patang Kumar, a TV actor, visits Monisha's house and flirts with her.	tt1518542	Sarabhai V/S Sarabhai
6008	1	53	Poetry Competition	14 Nov. 2005	9.3	116	Indravan mocks Rosesh's poetry. Maya challenges him that Rosesh will win the poetry contest at the Art and Poetry Club Annual function, which is to be judged by Anirudh aka Kachcha Kela.	tt1518542	Sarabhai V/S Sarabhai
6009	1	54	Maya's Amnesia	21 Nov. 2005	9.3	97	Maya loses her memory after an accident and becomes middle-class.	tt1518542	Sarabhai V/S Sarabhai
6010	1	55	Rosesh Breaks Traffic Laws	28 Nov. 2005	8.2	64	Rosesh is found guilty for drunk driving.	tt1518542	Sarabhai V/S Sarabhai
6011	1	56	The Big Fight: Indravadan vs Sahil	5 Dec. 2005	7.8	65	After an argument, Indravadhan and Sahil decide to never talk to each other.	tt1518542	Sarabhai V/S Sarabhai
6012	1	57	Homeless Indravadan	12 Dec. 2005	7.9	59	Maya kicks Indravadhan out of the house as he doesn't help in household chores.	tt1518542	Sarabhai V/S Sarabhai
6013	1	58	Jugal and Nayesha	23 Dec. 2005	8.3	61	Maya's divorcée sister, Nayesha comes to visit her from Spain and ends up falling in love with Jugalkishore, Monisha's loud cousin.	tt1518542	Sarabhai V/S Sarabhai
6014	1	59	Indravadan's Trap: Women Are Suspicious	30 Dec. 2005	8.4	60	Maya finds out that Indravadhan is having an affair.	tt1518542	Sarabhai V/S Sarabhai
6015	1	60	Maya's Agenda: A Bride for Rosesh - Part 1	6 Jan. 2006	8.3	57	Rosesh starts dating a high society girl, Yuyu.	tt1518542	Sarabhai V/S Sarabhai
6016	1	61	Maya's Agenda: A Bride for Rosesh - Part 2	13 Jan. 2006	8.2	57	Maya becomes enemies with Yuyu's offensive mother, Simple.	tt1518542	Sarabhai V/S Sarabhai
6017	1	62	Madhu Phupha's Niece	20 Jan. 2006	8.3	59	Madhu Phupha's niece, Kismi comes to stay at the Sarabhais for a few days.	tt1518542	Sarabhai V/S Sarabhai
6018	1	63	Indravadan Meets Yamraj	27 Jan. 2006	8.4	59	Indravadhan believes that he is dying in a few days.	tt1518542	Sarabhai V/S Sarabhai
6019	1	64	Who Will Accompany Sahil to the Party?	3 Feb. 2006	7.9	57	Sahil gets invited to a party by a famous cricketer. Problem arises when he has to decide that who will accompany him, Maya or Monisha?	tt1518542	Sarabhai V/S Sarabhai
6020	1	65	Monisha's Makeover	10 Feb. 2006	9.0	76	After being fed up with Monisha's unsophisticated behavior, Maya decides to transform her into a sophisticated socialite.	tt1518542	Sarabhai V/S Sarabhai
6021	1	66	Monisha's Woe, Maya's Joy	17 Feb. 2006	8.1	66	After a huge fight with Sahil, Monisha considers committing suicide. Everyone is worried for her.	tt1518542	Sarabhai V/S Sarabhai
6022	1	67	The Midas Chant's Magic	24 Feb. 2006	8.6	70	Dushyant gives Sahil an African chant. After reciting the chant, whatever Sahil says shall happen. This proves to be a disaster for everybody.	tt1518542	Sarabhai V/S Sarabhai
6023	1	68	Find a Bride in 30 Days: Part 1	3 Mar. 2006	8.2	61	Rosesh visits a well known psychic who says that if he doesn't get married in the next 30 days, he will have to wait for 58 years for marriage. The Sarabhais freak out and plan to arrange Rosesh's marriage as soon as possible.	tt1518542	Sarabhai V/S Sarabhai
6024	1	69	Find a Bride in 30 Days: Part 2 & Baba Cindolin	10 Mar. 2006	8.1	66	The Sarabhais invite Cindolin who, through his magic ball, shows the events which will follow in the next seven years, which include a family member's death.	tt1518542	Sarabhai V/S Sarabhai
6025	2	1	Monisha Ki Mannat	15 May 2017	8.5	136	The Sarabhais are back and stuck in a bus, thanks to a sticky situation Monisha has got them into. So what exactly happened to the family in these seven years and will Rosesh's heart go 'beat beat' with the entry of Jasmine Mavani?	tt1518542	Sarabhai V/S Sarabhai
6026	2	2	Monisha Ki Mannat - 2	22 May 2017	8.4	121	The Sarabhais reach Matkadhar Baba's samadhi and what follows is a chain of crazy things. Whoopie, Rosesh can now finally marry Jasmine but will Maya let him?	tt1518542	Sarabhai V/S Sarabhai
6027	2	3	Rosesh Gets Married?	29 May 2017	8.4	91	The mannat is fulfilled and Rosesh is all set to marry Jasmine.	tt1518542	Sarabhai V/S Sarabhai
6028	2	4	Papa Don't Preach, Says Sahil!	5 Jun. 2017	8.6	75	If news of Rosesh becoming a 'father' is making Maya have a nervous breakdown, Indu's 'interfering' ways are making Sahil see red.	tt1518542	Sarabhai V/S Sarabhai
6029	2	5	Indu's Antics	12 Jun. 2017	8.8	71	Sahil states that Indu is a bad influence on Arnab. Indu wants to prove that he is more than just a 'spoilt brat'. Will hosting an exhibition of antiques help?	tt1518542	Sarabhai V/S Sarabhai
6030	2	6	Man of the Hour, Kachcha Kela	19 Jun. 2017	8.9	74	Indu and Maya Finally set the exhibition of antiques. Then Kachcha Kela came with his new Poem. During the exhibition Dushyant notice something about Kachcha Kela and start to blaming him for stealing. Is he innocent or really a thief?	tt1518542	Sarabhai V/S Sarabhai
6031	2	7	Jasmine, Maya Lock Horns!	26 Jun. 2017	8.7	63	Sahil and Indu patch up. Meanwhile, Maya decides to leave the house. And that's not all, her nemesis Jasmine Mavani throws a challenge at her, khot nath kehti.	tt1518542	Sarabhai V/S Sarabhai
6032	2	8	Maya Sarabhai vs Sahil Sarabhai	3 Jul. 2017	9.0	64	There are very bad comments for Maya written on the chits. Maya finds out it was Sahil as the chits were printed from his tablet. However, Maya finds out that it was Rosesh who had written about Maya.	tt1518542	Sarabhai V/S Sarabhai
6033	2	9	Bahu Machhar Beta Khachhar	10 Jul. 2017	8.3	56	Rosesh finally bags a big serial but can he impress his director? Meanwhile, Maya shows off some serious acting chops.	tt1518542	Sarabhai V/S Sarabhai
6034	2	10	Monisha-Sahil, Divorced?	17 Jul. 2017	8.5	58	'Rosla' moves in with Jasmine. Arnab goes missing and Maya's wish seems to have finally come true.	tt1518542	Sarabhai V/S Sarabhai
6035	1	1	Good News About Hell	18 Feb. 2022	8.1	5,305	Mark is promoted to lead a team who've had their memories surgically divided between their work and personal lives.	tt11280740	Severance
6036	1	2	Half Loop	18 Feb. 2022	8.0	4,465	The team train new hire Helly on macrodata refinement. Mark takes a day off to meet with a mysterious former colleague.	tt11280740	Severance
6037	1	3	In Perpetuity	25 Feb. 2022	7.7	4,179	Mark takes the team on a field trip, but Helly continues to rebel. A deteriorating Petey struggles to tell Mark about Lumon's misdeeds.	tt11280740	Severance
6038	1	4	The You You Are	4 Mar. 2022	8.2	4,177	Irving finds an intriguing book at work. Helly aggressively pursues a meeting with her Outie. Mark attends a funeral with Ms. Selvig.	tt11280740	Severance
6039	1	5	The Grim Barbarity of Optics and Design	11 Mar. 2022	7.7	3,946	Irving and Dylan confront Burt about his lies. Mark and Helly discover a strange new department.	tt11280740	Severance
6040	1	6	Hide and Seek	18 Mar. 2022	7.9	3,876	The team angers Cobel by forming an alliance.	tt11280740	Severance
6041	1	7	Defiant Jazz	25 Mar. 2022	8.8	5,020	Mark and the team encounter new security measures from Cobel.	tt11280740	Severance
6042	1	8	What's for Dinner?	1 Apr. 2022	8.9	4,822	The team prepares a plan. Mark attends Devon and Ricken's party.	tt11280740	Severance
6043	1	9	The We We Are	8 Apr. 2022	9.7	11,422	The team discovers troubling revelations.	tt11280740	Severance
6044	1	1	Somewhere Not Here	6 Jul. 2019	8.3	2,182	Young Thorfinn longs for an adventure far from his home in Iceland. One day, his father saves the life of a runaway slave found buried in the snow.	tt10233448	Vinland Saga
6045	1	2	Sword	8 Jul. 2019	8.3	1,993	As the war between England and Denmark heats up in the year 1002, Jomsvikings arrive in Thorfinn's village and pressure Thors to return to battle.	tt10233448	Vinland Saga
6046	1	3	Troll	8 Jul. 2019	8.7	2,048	Mercenary Viking leader Askeladd accepts Floki's orders to kill Thors. Meanwhile, Thors and his army of enthusiastic young men embark on their voyage.	tt10233448	Vinland Saga
6047	1	4	A True Warrior	29 Jul. 2019	9.6	3,837	As the ships are surrounded by Askeladd's pirates, Thors decides to take action on his own hands in order to protect the crew and his son.	tt10233448	Vinland Saga
6048	1	5	The Troll's Son	5 Aug. 2019	8.6	1,817	Consumed by his desire for revenge, Thorfinn sneaks up to Askeladd's bed, intending to kill him in his sleep. Leif breaks the news to Helga and Ylva.	tt10233448	Vinland Saga
6049	1	6	The Journey Begins	12 Aug. 2019	9.4	2,310	Thorfinn kills his first man. As more time goes on Thorfinn kills more men and becomes more skilled. One day when Thorfinn is in battle he gets shot with an arrow and ends up unconscious. An English woman and her daughter help him recover.	tt10233448	Vinland Saga
6050	1	7	Normanni	19 Aug. 2019	8.8	1,787	Smelling an opportunity for treasure, Askeladd decides to join a skirmish among the Franks. He sends 16-year-old Thorfinn to negotiate on his behalf.	tt10233448	Vinland Saga
6051	1	8	Beyond the Edge of the Sea	26 Aug. 2019	8.5	1,650	After capturing the treasure from the Franks, Askeladd's men return to the village of Gorm on the Jutland Peninsula in Denmark to pass the winter. Thorfinn challenges Askeladd to a duel as a reward for bringing him the head of the captain of the clan of Franks. Even though Thorfinn has grown in skill through his experience in battle, he is still no match for Askeladd.	tt10233448	Vinland Saga
6052	1	9	The Battle of London Bridge	2 Sep. 2019	9.1	1,956	In October 1013, King Sweyn leads a fleet of Danish and Viking ships in an attempt to take London Bridge of England. Askeladd's army, hired by the army of Denmark, was among them. However, after the betrayal of Thorkell the Tall, a Viking known for his overpowering strength, London Bridge has become impregnable. Askeladd tells Thorfinn he'll reward him with a duel if he's able to kill Thorkell.	tt10233448	Vinland Saga
6053	1	10	Ragnarok	16 Sep. 2019	8.3	1,624	"Askeladd's army separates from the army of Denmark and attacks a village 100 km to the west. Thorfinn leaves the soldiers behind in disgust and climbs up a hill overlooking the village, where he pledges revenge for his father. However, he encounters Askeladd sitting in the darkness, who tells him about ""Britannia"", the aging of the world, and Ragnarok, the final battle."	tt10233448	Vinland Saga
6054	1	11	A Gamble	23 Sep. 2019	8.7	1,605	Thorkell takes Canute hostage and follows after the main army of Denmark. Ragnar objects to Thorkell's plan to take on the entire army of Denmark, boasting 16,000 soldiers, with only 500 men. Thorkell then begins to tell Ragnar the story of Valhalla, the pride of Normans, a place where only those who die in battle can go.	tt10233448	Vinland Saga
6055	1	12	The Land on the Far Bank	30 Sep. 2019	7.9	1,550	Askeladd and his men continue their march to escape from Thorkell. However, their march comes to a halt at the Severn River. Askeladd hands a letter to an old man operating a ferry across the river and tells him to deliver the letter to the other side immediately. As soon as he hears the addressee's name, the old man sets off in his boat.	tt10233448	Vinland Saga
6056	1	13	Child of a Hero	7 Oct. 2019	8.0	1,536	Askeladd crosses the river and escapes from Thorkell into Wales with Canute. However, Askeladd's men are ambushed by a group of soldiers hiding behind the boulders at the border of the kingdom of Brycheiniog. Askeladd attempts to negotiate with their messenger, and reveals his plan.	tt10233448	Vinland Saga
6057	1	14	The Light of Dawn	14 Oct. 2019	9.0	1,895	In middle of the inclement weather, Askeladd's men find a village. Cornered by the blizzard, the vikings show their true nature.	tt10233448	Vinland Saga
6058	1	15	After Yule	21 Oct. 2019	8.6	1,561	After losing Canute, Thorkell decides to halt his advance in central England. Thorkell hears that the end of the war between Denmark and England is near, and bemoans the end of the war. However, he later gets wind of an interesting piece of news.	tt10233448	Vinland Saga
6059	1	16	History of Beasts	28 Oct. 2019	8.6	1,521	Askeladd and his men are attacked by the English army in the village where they had planned to camp during the winter. Askeladd captures their captain and interrogates him to find out how the English knew where they were, and discovers that Thorkell is fast approaching. The news of Thorkell's arrival sends waves of shock among Askeladd's followers.	tt10233448	Vinland Saga
6060	1	17	Servant	4 Nov. 2019	9.4	1,966	Askeladd's men continued their march to escape Thorkell. However, Torgrim and his friends were hatching a plot to switch sides and join Thorkell, taking Canute with them. Torgrim finally launches his rebellion and corners Askeladd, negotiating with him to hand over Canute, then Thorkell arrives in the midst of the confusion.	tt10233448	Vinland Saga
6061	1	18	Out of the Cradle	18 Nov. 2019	9.2	2,011	Thorfinn and Thorkell agree to have a duel over the fate of Askeladd. Thorkell looks forward to facing off against Thors's son, Thorfinn, and asks him what a true warrior really is. Meanwhile, Canute is suddenly ambushed while he attempts to escape, and has a dream about a certain individual.	tt10233448	Vinland Saga
6062	1	19	United Front	25 Nov. 2019	9.5	2,143	Thorfinn is told to think about what he has to do to beat Thorkell. Askeladd treats Thorfinn's wounds so that he may fight again someday, and proposes a joint strategy to help the two of them survive longer.	tt10233448	Vinland Saga
6063	1	20	Crown	2 Dec. 2019	8.8	1,592	After the fighting dies down, Canute takes in Askeladd and Thorkell as his followers, and returns to Gainsborough. Canute goes through an awakening when he realizes the meaning of love in the aftermath of Ragnar's death.	tt10233448	Vinland Saga
6064	1	21	Reunion	9 Dec. 2019	9.4	1,922	Canute's party arrives in York to attend the Imperial Council. Although Canute had wanted to strike out against King Sweyn	tt10233448	Vinland Saga
6065	1	22	Lone Wolf	16 Dec. 2019	9.5	2,240	Thorfinn begins his duel against Askeladd with Canute and Thorkell as witnesses. However, Thorfinn is unable to strike as he stands overwhelmed by the extraordinary mood that overtakes Askeladd after Bjorn's departure.	tt10233448	Vinland Saga
6066	1	23	Miscalculation	23 Dec. 2019	8.7	1,581	After the assassination attempt on Canute's life, rumors spread through York saying that the king is trying to kill Canute. As a result, the king is unable to issue any orders that would put Canute in harm, and	tt10233448	Vinland Saga
6067	1	24	End of The Prologue	29 Dec. 2019	9.9	9,220	As the Imperial Council proceeds, Askeladd is shocked by the news of Wales. As he gets called by the king, he makes a last stand.	tt10233448	Vinland Saga
6068	1	1	Warring Factions	12 Nov. 2004	7.5	966	Mark and Jeremy compete for the attentions of their attractive neighbor Toni.	tt0387764	Peep Show
6069	1	2	The Interview	26 Sep. 2003	7.9	834	Mark wants Jeremy to get a job in the same office as him so he can pay his share of the rent, however Jeremy isn't keen on the idea. Mark also worries whether Sophie, a co-worker he fancies, may or may not think he's a Nazi.	tt0387764	Peep Show
6070	1	3	On the Pull	3 Oct. 2003	8.1	795	"Mark and Jeremy go out to a party, where Mark strikes up conversation with a teenage ""goth"". The three go with Toni to a bowling alley, where Mark embarrassingly runs into Sophie, who's going out with a work colleague."	tt0387764	Peep Show
6071	1	4	Mark Makes a Friend	10 Oct. 2003	8.0	765	"Mark begins to forge a partnership with his idol, business guru Alan Johnson, and begins to change his behaviour to be more like Johnson. Meanwhile, a displeased Jeremy tries to think back to ""the bad thing"" he did with Super Hans in a drug-heavy weekend."	tt0387764	Peep Show
6072	1	5	Dream Job	17 Oct. 2003	7.9	705	Mark is angry at Sophie when she gets promoted for a job instead of him, when she told him she wasn't going to apply for it. Jeremy gets a job at a recording studio, which results in Super Hans having an affair with Toni after he brings her in in order to impress her.	tt0387764	Peep Show
6073	1	6	Funeral	24 Oct. 2003	8.0	701	Jeremy's uncle dies from terminal illness, providing the perfect opportunity for Mark to ask Sophie to be his date to the funeral. Jeremy finds out his uncle died from a hereditary illness and worries that he might have it.	tt0387764	Peep Show
6074	2	1	Dance Class	12 Nov. 2004	8.5	738	"In order to pull Sophie away from Jeff, Mark hacks into her email account in order to find out her thoughts on him. This leads him into going to her ""Rainbow Rhythms"" dance class. Here Jeremy meets a sexually liberated American girl named Nancy who is determined to break the most bizarre sexual taboos, with the help of Jeremy. However Jeremy becomes jealous when Gwyn, another member of Rainbow Rhythms, begins to attract the nymphomaniacal attentions of Nancy."	tt0387764	Peep Show
6075	2	2	Jeremy Makes It	19 Nov. 2004	8.2	718	Jeremy runs into an old acquaintance from school who he used to pick on but has become successful now and hires Jeremy to make a soundtrack for a film he's making. Mark makes a new friend at work who turns out to hold a fair amount of prejudice. Meanwhile, Sophie spends time with Jeff.	tt0387764	Peep Show
6076	2	3	Local Zero	26 Nov. 2004	7.7	629	Jeremy wants to get closer to Nancy so he tries to impress her by joining in her volunteer work for the homeless. However, to Jeremy's dismay, Nancy suggests that in order to break the last sexual taboo, they should stop having sex. Mark manages to get Johnson to pick him to go on a business trip with Sophie instead of Jeff, however trouble begins when embarrassing news footage of himself drinking in a public park makes all Johnson think he is an alcoholic.	tt0387764	Peep Show
6077	2	4	University Challenge	3 Dec. 2004	8.5	721	Mark meets a girl called April working in a shoe shop with the ideal combination of good looks and low self esteem, and when he returns to see her again he discover that she has gone back to university, which happens to be the same university he and Jeremy went to. And Jeremy is also going there to do a gig with a band, so they both take a trip down to the university. Mark pretends he's signed up to the same history course as April in order to see more of her and begins to shine in his knowledge of the subject matter.	tt0387764	Peep Show
6078	2	5	The Man Show	10 Dec. 2004	7.8	607	When Sophie tells Mark that she and Jeff are moving in together, she tells him that Jeff wants her to spend less time with him. In a bid to get past this he tries to become friends with Jeff, but Jeremy ends up getting on with Jeff much better than he does. However, Mark gets Jeremy to reveal information about Jeff talking to other women and uses it to ruin his relationship with Sophie.	tt0387764	Peep Show
6079	2	6	Wedding	17 Dec. 2004	8.1	631	Jeremy agrees to marry Nancy in order to make her eligible for a visa, and whilst she insists it's purely an administrative procedure, Jeremy's sure it will be the happiest administrative procedure of their lives. Mark is pleased to see Sophie and Jeff breaking up but finds it hard to make his move and ends up being set up on a date with another woman. A jealous Toni starts an affair with Jeremy.	tt0387764	Peep Show
6080	3	1	Mugging	11 Nov. 2005	7.9	628	Mark's manhood is threatened when he is embarrassingly mugged by a couple of teens, which later affects his ability to get aroused when trying to get intimate with Sophie. Jeremy plans to get back with old flame Big Suze, but this is made difficult by the fact that they're both already in relationships.	tt0387764	Peep Show
6081	3	2	Sectioning	18 Nov. 2005	7.8	643	Mark and Jeremy's old friend Merry, who doesn't seem to be in the best state of mind, gives Jeremy and Super Hans ownership of a pub, and Super Hans has some very radical ideas about how to run it. Meanwhile Mark's relationship progress with Sophie is stunted when she has to start working in Bristol.	tt0387764	Peep Show
6082	3	3	Shrooming	25 Nov. 2005	8.5	701	Jeremy hopes to hold a magic mushroom party in the flat whilst Mark's away for work, but Mark's illness complicates things, and so Jeremy must find some underhanded way to keep him out of view for the duration of the party.	tt0387764	Peep Show
6083	3	4	Sistering	2 Dec. 2005	8.0	586	Mark's sister comes to stay, and Mark is outraged when Jeremy tells her that he loves her in order to get her into bed. However, Mark begins to repay the favor by spending a lot of time with Big Suze, who Jeremy is still extremely interested in.	tt0387764	Peep Show
6084	3	5	Jurying	9 Dec. 2005	8.1	599	Jeremy is called up for jury duty, and breaks all the rules when he meets the defendant in a café and unwisely starts seeing her. Sophie drags Mark along to a gay club with her friends and he isn't comfortable with it at all, especially when ecstasy starts being handed out.	tt0387764	Peep Show
6085	3	6	Quantocking	16 Dec. 2005	8.5	652	Mark takes Sophie away for the weekend with the idea of proposing, but finds things don't go as well as he hoped as he and Sophie don't have that chemistry. In the same hotel, Jeremy has trouble getting rid of a rehabilitating Super Hans so that he can finally hook up again with old flame Big Suze.	tt0387764	Peep Show
6086	4	1	Sophie's Parents	13 Apr. 2007	8.7	716	Mark still hasn't gathered together the courage to dump Sophie, something that proves a problem when they go to the country to meet her parents. Worse, he makes the mistake of inviting Jeremy along. Cue a weekend of gunfire, infidelity and arson.	tt0387764	Peep Show
6087	4	2	Conference	20 Apr. 2007	8.0	604	"Both Mark and Jeremy have trouble with Alan Johnson as he assigns Mark to oversee a difficult presentation to the JLB board, while the offer of a real life ""indecent proposal"" involving girlfriend Big Suze proves too tempting for Jeremy to resist."	tt0387764	Peep Show
6088	4	3	Gym	27 Apr. 2007	8.1	597	To get some time away from his future bride Sophie, Mark joins a gym, where he runs into Jeremy's estranged American wife Nancy who is working there. Soon Jeremy is undertaking a porter's job at the gym in an attempt to win her back.	tt0387764	Peep Show
6089	4	4	Handyman	4 May 2007	8.4	635	"Jeremy is thrilled when one of his musical heroes, The Orgazoid, employs him as a general handyman - but just how ""handy"" will he have to be? Mark attends his old school reunion disco and finds himself falling for old crush Sally Slater once more. But with her a bored housewife, could an affair between them really happen? If Mark can conceal from Sally his own impending marriage."	tt0387764	Peep Show
6090	4	5	Holiday	11 May 2007	9.0	924	Jeremy arranges Mark a canal boat stag weekend, but soon finds himself distracted by the beautiful Aurora. Mark is less excited by the prospect of a holiday romance with her sister, Lucy, but their dad might offer a way out of marriage to Sophie with a passage to India - well managing a call center out there at least.	tt0387764	Peep Show
6091	4	6	Wedding	18 May 2007	9.2	930	It's the day of the big wedding and Mark is desperately looking for a way out of going through with it - but he's determined not to be labeled a jilter at any cost. Jeremy still harbors hopes of winning Nancy back, but being Mark's best man keeps getting in the way.	tt0387764	Peep Show
6092	5	1	Burgling	2 May 2008	7.9	599	"Jeremy encourages Mark to start dating again and sets him up with Heather, whom he gets on well with and decides she's ""the one."" Jeremy is told by an ex-girlfriend he may have chlamydia, but uses this as excuse to get close to the now single again Big Suze. Meanwhile a spate of burglaries might help Mark prove his manhood to Heather in a bid to convince her that he's ""the one"" for her."	tt0387764	Peep Show
6093	5	2	Spin War	9 May 2008	8.4	598	"Mark and Sophie both return to work after their disastrous wedding day, with Mark determined to ""Mandleson"" her in proving who should get all the blame. His only sympathizer is new IT girl Dobby, who's looking for something far more adventurous than a USB stick in the stationary cupboard. Jeremy and Super Hans rope Sophie's nephew Barney into their band when they realize he's actually got some musical talent but their gig is destined to end in disaster when Super Hans goes too far with seeing how far they can push Barney."	tt0387764	Peep Show
6094	5	3	Jeremy's Broke	16 May 2008	7.7	541	Mark is fed up with Jeremy and decides to evict him, installing an Australian woman named Saz in his place, hoping she'll become his new girlfriend so he can rub Sophie's nose in it at his forthcoming Birthday party. Jeremy is desperate for money and having exhausted the sperm bank, he resorts to stealing Johnson's credit card.	tt0387764	Peep Show
